name,human_eq_type,location,serving,status,date,status2,date2,time_spent,nyca_id
DeKalb Ave,An escalator,,Southbound Platform To Mezzanine,OUTAGE,2017-03-27 20:09:40,FIXED,2017-03-27 21:58:50,0 days 01:49:10.000000000,59
Dyckman St,An elevator,SW corner of Hillside Avenue and St. Nicholas Avenue/Ft. George Hill,Street To Downtown Platform,OUTAGE,2017-03-27 16:09:03,,,,277
E 180th St,An elevator,NW corner of East 180th Street and Morris Park Avenue (inside station house),Street To Downtown Platform,OUTAGE,2017-03-18 02:48:24,,,,276
E 180th St,An elevator,NW corner of East 180th Street and Morris Park Avenue (inside station house),Street To Downtown Platform,OUTAGE,2017-03-31 03:18:44,,,,276
Euclid Ave,An elevator,,Mezzanine To Downtown,OUTAGE,2017-03-18 04:28:13,FIXED,2017-03-18 08:58:31,0 days 04:30:18.000000000,460
Euclid Ave,An elevator,,Mezzanine To Downtown,OUTAGE,2017-03-19 05:18:41,FIXED,2017-03-19 08:28:30,0 days 03:09:49.000000000,460
Euclid Ave,An elevator,,Mezzanine To Downtown,OUTAGE,2017-03-24 03:38:47,FIXED,2017-03-24 07:18:44,0 days 03:39:57.000000000,460
Euclid Ave,An elevator,NE corner of Euclid Avenue and Pitkin Avenue,Street To Mezzanine,OUTAGE,2017-03-15 05:08:51,FIXED,2017-03-15 09:08:34,0 days 03:59:43.000000000,460
Euclid Ave,An elevator,NE corner of Euclid Avenue and Pitkin Avenue,Street To Mezzanine,OUTAGE,2017-03-29 20:18:41,FIXED,2017-03-30 01:08:40,0 days 04:49:59.000000000,460
Euclid Ave,An elevator,NE corner of Euclid Avenue and Pitkin Avenue,Street To Mezzanine,OUTAGE,2017-03-30 04:48:27,,,,460
Far Rockaway - Mott Ave,An elevator,Corner of Mott Avenue and Beach 22nd Street (Inside station house),Street To Platform,OUTAGE,2017-03-19 05:28:22,,,,194
Far Rockaway - Mott Ave,An elevator,Corner of Mott Avenue and Beach 22nd Street (Inside station house),Street To Platform,OUTAGE,2017-03-19 05:28:22,,,,194
Far Rockaway - Mott Ave,An elevator,Corner of Mott Avenue and Beach 22nd Street (Inside station house),Street To Platform,OUTAGE,2017-03-20 14:18:28,,,,194
Far Rockaway - Mott Ave,An elevator,Corner of Mott Avenue and Beach 22nd Street (Inside station house),Street To Platform,OUTAGE,2017-03-20 14:18:28,,,,194
Far Rockaway - Mott Ave,An elevator,Corner of Mott Avenue and Beach 22nd Street (Inside station house),Street To Platform,OUTAGE,2017-03-21 13:58:25,FIXED,2017-03-28 18:48:52,7 days 04:50:27.000000000,194
Far Rockaway - Mott Ave,An elevator,Corner of Mott Avenue and Beach 22nd Street (Inside station house),Street To Platform,OUTAGE,2017-03-21 13:58:25,FIXED,2017-03-28 18:48:52,7 days 04:50:27.000000000,194
Far Rockaway - Mott Ave,An elevator,Corner of Mott Avenue and Beach 22nd Street (Inside station house),Street To Platform,OUTAGE,2017-03-29 13:48:33,,,,194
Far Rockaway - Mott Ave,An elevator,Corner of Mott Avenue and Beach 22nd Street (Inside station house),Street To Platform,OUTAGE,2017-03-29 13:48:33,,,,194
Far Rockaway - Mott Ave,An elevator,Corner of Mott Avenue and Beach 22nd Street (Inside station house),Street To Platform,OUTAGE,2017-03-30 22:18:49,,,,194
Far Rockaway - Mott Ave,An elevator,Corner of Mott Avenue and Beach 22nd Street (Inside station house),Street To Platform,OUTAGE,2017-03-30 22:18:49,,,,194
Far Rockaway - Mott Ave,An elevator,Corner of Mott Avenue and Beach 22nd Street (Inside station house),Street To Platform,OUTAGE,2017-04-01 05:18:48,,,,194
Far Rockaway - Mott Ave,An elevator,Corner of Mott Avenue and Beach 22nd Street (Inside station house),Street To Platform,OUTAGE,2017-04-01 05:18:48,,,,194
Flushing - Main St,An escalator,,Street To Mezzanine,FIXED,2017-03-14 17:28:43,,,,159
Flushing - Main St,An escalator,,Street To Mezzanine,FIXED,2017-03-14 17:28:43,,,,159
Flushing - Main St,An escalator,,Street To Mezzanine,FIXED,2017-03-14 17:28:43,,,,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-15 05:08:51,FIXED,2017-03-15 15:48:43,0 days 10:39:52.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-15 05:08:51,FIXED,2017-03-15 15:48:43,0 days 10:39:52.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-15 05:08:51,FIXED,2017-03-15 15:48:43,0 days 10:39:52.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-15 20:08:39,FIXED,2017-03-15 22:28:17,0 days 02:19:38.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-15 20:08:39,FIXED,2017-03-15 22:28:17,0 days 02:19:38.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-15 20:08:39,FIXED,2017-03-15 22:28:17,0 days 02:19:38.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-16 14:18:20,FIXED,2017-03-17 01:18:38,0 days 11:00:18.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-16 14:18:20,FIXED,2017-03-17 01:18:38,0 days 11:00:18.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-16 14:18:20,FIXED,2017-03-17 01:18:38,0 days 11:00:18.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-17 04:58:36,,,,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-17 04:58:36,,,,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-17 04:58:36,,,,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-17 16:18:22,FIXED,2017-03-17 16:58:46,0 days 00:40:24.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-17 16:18:22,FIXED,2017-03-17 16:58:46,0 days 00:40:24.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-17 16:18:22,FIXED,2017-03-17 16:58:46,0 days 00:40:24.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-17 21:18:31,,,,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-17 21:18:31,,,,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-17 21:18:31,,,,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-20 04:38:24,FIXED,2017-03-20 05:48:46,0 days 01:10:22.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-20 04:38:24,FIXED,2017-03-20 05:48:46,0 days 01:10:22.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-20 04:38:24,FIXED,2017-03-20 05:48:46,0 days 01:10:22.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-20 21:48:38,,,,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-20 21:48:38,,,,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-20 21:48:38,,,,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-21 04:38:26,FIXED,2017-03-21 05:09:00,0 days 00:30:34.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-21 04:38:26,FIXED,2017-03-21 05:09:00,0 days 00:30:34.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-21 04:38:26,FIXED,2017-03-21 05:09:00,0 days 00:30:34.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-21 20:28:43,FIXED,2017-03-21 20:58:19,0 days 00:29:36.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-21 20:28:43,FIXED,2017-03-21 20:58:19,0 days 00:29:36.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-21 20:28:43,FIXED,2017-03-21 20:58:19,0 days 00:29:36.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-22 19:38:35,FIXED,2017-03-22 20:48:54,0 days 01:10:19.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-22 19:38:35,FIXED,2017-03-22 20:48:54,0 days 01:10:19.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-22 19:38:35,FIXED,2017-03-22 20:48:54,0 days 01:10:19.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-24 15:28:40,FIXED,2017-03-24 17:08:36,0 days 01:39:56.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-24 15:28:40,FIXED,2017-03-24 17:08:36,0 days 01:39:56.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-24 15:28:40,FIXED,2017-03-24 17:08:36,0 days 01:39:56.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-25 06:48:33,FIXED,2017-03-25 07:18:27,0 days 00:29:54.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-25 06:48:33,FIXED,2017-03-25 07:18:27,0 days 00:29:54.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-25 06:48:33,FIXED,2017-03-25 07:18:27,0 days 00:29:54.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-27 04:18:49,FIXED,2017-03-27 04:38:26,0 days 00:19:37.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-27 04:18:49,FIXED,2017-03-27 04:38:26,0 days 00:19:37.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-27 04:18:49,FIXED,2017-03-27 04:38:26,0 days 00:19:37.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-27 19:18:55,FIXED,2017-03-27 22:48:48,0 days 03:29:53.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-27 19:18:55,FIXED,2017-03-27 22:48:48,0 days 03:29:53.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-27 19:18:55,FIXED,2017-03-27 22:48:48,0 days 03:29:53.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-28 19:28:32,FIXED,2017-03-28 21:38:52,0 days 02:10:20.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-28 19:28:32,FIXED,2017-03-28 21:38:52,0 days 02:10:20.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-28 19:28:32,FIXED,2017-03-28 21:38:52,0 days 02:10:20.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-29 21:18:26,FIXED,2017-03-30 04:19:12,0 days 07:00:46.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-29 21:18:26,FIXED,2017-03-30 04:19:12,0 days 07:00:46.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-29 21:18:26,FIXED,2017-03-30 04:19:12,0 days 07:00:46.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-30 14:38:51,FIXED,2017-03-30 17:28:46,0 days 02:49:55.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-30 14:38:51,FIXED,2017-03-30 17:28:46,0 days 02:49:55.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-30 14:38:51,FIXED,2017-03-30 17:28:46,0 days 02:49:55.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-30 19:48:53,FIXED,2017-03-30 21:48:33,0 days 01:59:40.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-30 19:48:53,FIXED,2017-03-30 21:48:33,0 days 01:59:40.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-30 19:48:53,FIXED,2017-03-30 21:48:33,0 days 01:59:40.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-31 20:28:24,FIXED,2017-03-31 22:08:41,0 days 01:40:17.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-31 20:28:24,FIXED,2017-03-31 22:08:41,0 days 01:40:17.000000000,159
Flushing - Main St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-31 20:28:24,FIXED,2017-03-31 22:08:41,0 days 01:40:17.000000000,159
Flushing Ave,An elevator,,Mezzanine To Downtown,FIXED,2017-03-14 16:09:00,,,,373
Flushing Ave,An elevator,,Mezzanine To Downtown,OUTAGE,2017-03-19 19:28:49,FIXED,2017-03-19 21:48:34,0 days 02:19:45.000000000,373
Flushing Ave,An elevator,,Mezzanine To Downtown,OUTAGE,2017-03-26 12:28:48,FIXED,2017-03-26 16:38:31,0 days 04:09:43.000000000,373
Flushing Ave,An elevator,,Mezzanine To Uptown,FIXED,2017-03-14 16:09:01,,,,373
Flushing Ave,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-15 05:48:22,FIXED,2017-03-15 08:18:25,0 days 02:30:03.000000000,373
Flushing Ave,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-15 08:48:21,,,,373
Flushing Ave,An elevator,SW corner of Flushing Avenue and Broadway,Street To Mezzanine,FIXED,2017-03-14 16:09:00,,,,373
Flushing Ave,An elevator,SW corner of Flushing Avenue and Broadway,Street To Mezzanine,OUTAGE,2017-03-15 02:48:33,FIXED,2017-03-15 08:38:19,0 days 05:49:46.000000000,373
Flushing Ave,An elevator,SW corner of Flushing Avenue and Broadway,Street To Mezzanine,OUTAGE,2017-03-15 13:28:34,,,,373
Flushing Ave,An elevator,SW corner of Flushing Avenue and Broadway,Street To Mezzanine,OUTAGE,2017-03-18 19:08:41,FIXED,2017-03-18 20:08:34,0 days 00:59:53.000000000,373
Flushing Ave,An elevator,SW corner of Flushing Avenue and Broadway,Street To Mezzanine,OUTAGE,2017-03-19 19:28:49,FIXED,2017-03-20 00:48:32,0 days 05:19:43.000000000,373
Flushing Ave,An elevator,SW corner of Flushing Avenue and Broadway,Street To Mezzanine,OUTAGE,2017-03-25 04:48:39,FIXED,2017-03-25 07:18:27,0 days 02:29:48.000000000,373
Fordham Rd,An elevator,,Mezzanine To Downtown,FIXED,2017-03-14 16:38:37,,,,409
Fordham Rd,An elevator,,Mezzanine To Uptown,FIXED,2017-03-15 08:48:23,,,,409
Fordham Rd,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-20 15:28:54,FIXED,2017-03-20 19:38:45,0 days 04:09:51.000000000,409
Fordham Rd,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-21 17:48:29,FIXED,2017-03-21 21:38:24,0 days 03:49:55.000000000,409
Fordham Rd,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-30 03:38:46,FIXED,2017-03-30 09:38:28,0 days 05:59:42.000000000,409
Fordham Rd,An elevator,SE corner of Jerome Avenue and Fordham Road,Street To Mezzanine,FIXED,2017-03-14 16:38:37,,,,409
Fordham Rd,An elevator,SE corner of Jerome Avenue and Fordham Road,Street To Mezzanine,OUTAGE,2017-03-28 17:28:36,FIXED,2017-03-28 20:48:33,0 days 03:19:57.000000000,409
Forest Hills - 71st Av,An elevator,,Mezzanine To Southbound Platform,OUTAGE,2017-03-21 05:08:56,FIXED,2017-03-21 08:38:35,0 days 03:29:39.000000000,223
Forest Hills - 71st Av,An elevator,,Mezzanine To Southbound Platform,OUTAGE,2017-03-27 20:48:51,FIXED,2017-03-28 00:10:04,0 days 03:21:13.000000000,223
Forest Hills - 71st Av,An elevator,South side of Queens Boulevard between 70th Road and 71st Avenue,Street To Mezzanine All Trains,OUTAGE,2017-03-28 12:38:50,FIXED,2017-03-29 19:09:16,1 days 06:30:26.000000000,223
Forest Hills - 71st Av,An elevator,South side of Queens Boulevard between 70th Road and 71st Avenue,Street To Mezzanine All Trains,OUTAGE,2017-03-31 17:09:06,,,,223
Forest Hills - 71st Av,An elevator,South side of Queens Boulevard between 70th Road and 71st Avenue,Street To Mezzanine All Trains,OUTAGE,2017-04-01 14:09:13,,,,223
Franklin Ave,An elevator,,Uptown Platform To 1st Level Bridge,FIXED,2017-03-14 17:18:35,,,,280
Franklin Ave,An escalator,,Lower Mezzanine To Platform,OUTAGE,2017-03-18 04:48:29,FIXED,2017-03-22 00:38:25,3 days 19:49:56.000000000,280
Franklin Ave,An escalator,,Lower Mezzanine To Platform,OUTAGE,2017-03-26 21:08:58,FIXED,2017-03-27 00:18:46,0 days 03:09:48.000000000,280
Franklin Ave,An escalator,,Lower Mezzanine To Platform,OUTAGE,2017-03-27 18:58:27,FIXED,2017-03-27 23:38:51,0 days 04:40:24.000000000,280
Franklin Ave,An escalator,,Lower Mezzanine To Platform,OUTAGE,2017-03-31 20:28:24,FIXED,2017-04-01 00:28:48,0 days 04:00:24.000000000,280
Grand Central - 42nd St,An elevator,,Mezzanine To 7 Platform,OUTAGE,2017-03-22 03:58:24,FIXED,2017-03-22 04:18:36,0 days 00:20:12.000000000,471
Grand Central - 42nd St,An elevator,,Mezzanine To 7 Platform,OUTAGE,2017-03-23 04:38:44,FIXED,2017-03-23 05:18:47,0 days 00:40:03.000000000,471
Grand Central - 42nd St,An elevator,,Mezzanine To 7 Platform,OUTAGE,2017-03-28 04:39:01,FIXED,2017-03-28 05:09:00,0 days 00:29:59.000000000,471
Grand Central - 42nd St,An elevator,,Mezzanine To 7 Platform,OUTAGE,2017-03-29 04:18:21,FIXED,2017-03-29 04:48:33,0 days 00:30:12.000000000,471
Grand Central - 42nd St,An elevator,,Mezzanine To 7 Platform,OUTAGE,2017-03-30 04:28:40,FIXED,2017-03-30 04:48:28,0 days 00:19:48.000000000,471
Grand Central - 42nd St,An elevator,,Mezzanine To 7 Platform,OUTAGE,2017-03-31 04:08:28,FIXED,2017-03-31 04:49:38,0 days 00:41:10.000000000,471
Grand Central - 42nd St,An elevator,,"Mezzanine To Downtown 4,5,6 Platform",OUTAGE,2017-03-15 11:28:30,FIXED,2017-03-15 14:48:45,0 days 03:20:15.000000000,471
Grand Central - 42nd St,An elevator,,"Mezzanine To Downtown 4,5,6 Platform",OUTAGE,2017-03-16 06:58:26,FIXED,2017-03-16 07:28:15,0 days 00:29:49.000000000,471
Grand Central - 42nd St,An elevator,,"Mezzanine To Downtown 4,5,6 Platform",OUTAGE,2017-03-20 03:48:38,FIXED,2017-03-20 09:08:26,0 days 05:19:48.000000000,471
Grand Central - 42nd St,An elevator,,"Mezzanine To Downtown 4,5,6 Platform",OUTAGE,2017-03-21 03:58:25,FIXED,2017-03-21 09:08:32,0 days 05:10:07.000000000,471
Grand Central - 42nd St,An elevator,,Street To Terminal/Mezzanine,OUTAGE,2017-03-23 03:58:36,FIXED,2017-03-23 06:48:41,0 days 02:50:05.000000000,471
Grand Central - 42nd St,An elevator,,Street To Terminal/Mezzanine,OUTAGE,2017-04-01 04:18:44,,,,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-16 05:58:22,FIXED,2017-03-16 09:18:15,0 days 03:19:53.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-16 05:58:22,FIXED,2017-03-16 09:18:15,0 days 03:19:53.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-20 20:28:49,FIXED,2017-03-20 21:48:38,0 days 01:19:49.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-20 20:28:49,FIXED,2017-03-20 21:48:38,0 days 01:19:49.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-21 15:09:43,FIXED,2017-03-21 15:28:57,0 days 00:19:14.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-21 15:09:43,FIXED,2017-03-21 15:28:57,0 days 00:19:14.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-24 11:48:28,FIXED,2017-03-24 11:58:45,0 days 00:10:17.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-24 11:48:28,FIXED,2017-03-24 11:58:45,0 days 00:10:17.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-24 14:58:54,,,,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-24 14:58:54,,,,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-25 04:48:39,FIXED,2017-03-25 09:18:44,0 days 04:30:05.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-25 04:48:39,FIXED,2017-03-25 09:18:44,0 days 04:30:05.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-25 20:08:49,,,,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-25 20:08:49,,,,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-27 03:38:47,FIXED,2017-03-27 05:38:26,0 days 01:59:39.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-27 03:38:47,FIXED,2017-03-27 05:38:26,0 days 01:59:39.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-28 06:28:46,FIXED,2017-03-28 09:28:43,0 days 02:59:57.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-28 06:28:46,FIXED,2017-03-28 09:28:43,0 days 02:59:57.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-29 06:48:30,FIXED,2017-03-29 09:09:03,0 days 02:20:33.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-29 06:48:30,FIXED,2017-03-29 09:09:03,0 days 02:20:33.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-30 09:48:48,FIXED,2017-03-30 09:58:42,0 days 00:09:54.000000000,471
Grand Central - 42nd St,An escalator,,Center Island Platform To Lower Mezzanine (West End),OUTAGE,2017-03-30 09:48:48,FIXED,2017-03-30 09:58:42,0 days 00:09:54.000000000,471
Grand Central - 42nd St,An escalator,,Lower Mezzanine To Street (3rd Ave),OUTAGE,2017-03-15 11:08:25,FIXED,2017-03-15 14:58:43,0 days 03:50:18.000000000,471
Grand Central - 42nd St,An escalator,,Lower Mezzanine To Street (3rd Ave),OUTAGE,2017-03-15 11:08:25,FIXED,2017-03-15 14:58:43,0 days 03:50:18.000000000,471
Grand Central - 42nd St,An escalator,,Lower Mezzanine To Street (3rd Ave),OUTAGE,2017-03-17 04:58:36,FIXED,2017-03-17 05:18:18,0 days 00:19:42.000000000,471
Grand Central - 42nd St,An escalator,,Lower Mezzanine To Street (3rd Ave),OUTAGE,2017-03-17 04:58:36,FIXED,2017-03-17 05:18:18,0 days 00:19:42.000000000,471
Grand Central - 42nd St,An escalator,,Lower Mezzanine To Street (3rd Ave),OUTAGE,2017-03-18 04:08:40,FIXED,2017-03-18 07:38:26,0 days 03:29:46.000000000,471
